id,vehicle.age,vehicle.value,body,seats,drive,mpg,length,height,hp,engine.size,cylinders,fuel
1TyUcs,22,1450,sedan,5,RWD,23,182,56,320,3,6,gasoline
P1dmPv,4,12655,suv,5,FWD,28,180,63,158,2,4,gasoline
0EFwQg,22,681,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
WvaZHg,25,330,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
pNRba4,8,17516,suv,8,RWD,31,208,77,287,6,8,diesel
XPxFIs,14,2342,sedan,5,FWD,35,183,57,169,2,4,gasoline
TjdG2N,1,67319,suv,8,RWD,19,210,76,440,3.5,6,gasoline
J3eoVd,18,1628,sedan,5,FWD,43,194,58,138,1.5,4,diesel
uMRbdj,6,8424,suv,5,AWD,25,161,65,166,2,4,gasoline
kRvBOd,18,1123,suv,5,FWD,33,169,63,122,1.6,4,gasoline
MWWxgr,18,1179,sedan,5,FWD,37,184,56,147,2,4,gasoline
CFonKM,23,631,sedan,5,AWD,30,191,59,182,2.5,4,gasoline
kScBsD,12,3225,sedan,5,FWD,35,183,57,169,2,4,gasoline
xxtUmq,18,1403,suv,5,AWD,29,176,63,152,2,4,gasoline
2vTo1o,13,3248,suv,5,FWD,30,171,65,137,1.2,3,gasoline
2pi4Cw,22,829,suv,5,FWD,41,180,63,136,2,4,diesel
gdNOx2,21,1528,suv,5,AWD,33,189,68,216,2,4,diesel
BiUj4P,6,17613,suv,8,AWD,36,202,69,242,3.3,6,diesel
yi2YWD,17,1713,suv,5,FWD,30,171,65,137,1.2,3,gasoline
DDtI4A,4,13182,suv,5,AWD,29,176,63,152,2,4,gasoline
AGzCRa,13,9869,suv,8,RWD,19,210,76,440,3.5,6,gasoline
0wglp2,17,1449,sedan,5,FWD,35,183,57,169,2,4,gasoline
eVLhiR,18,1123,suv,5,FWD,31,165,63,147,2,4,gasoline
OBWAJH,10,11104,suv,8,RWD,20,210,77,380,3.5,6,gasoline
VvujfU,18,1179,sedan,5,FWD,37,184,56,147,2,4,gasoline
npiRsp,8,6673,suv,5,FWD,28,180,63,158,2,4,gasoline
hF0fDX,15,4989,suv,8,RWD,20,210,77,380,3.5,6,gasoline
OeVyTm,7,17945,suv,8,RWD,20,210,77,380,3.5,6,gasoline
Wjmv1N,3,27845,sedan,5,RWD,29,185,55,225,2,4,gasoline/hybrid
aplEIw,12,3372,suv,5,FWD,45,165,63,127,2,4,diesel
U4uZNf,16,1778,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
GWkerZ,6,9572,suv,5,AWD,36,161,65,143,2,4,diesel
QAAnDr,13,2873,suv,5,FWD,48,169,63,105,1.6,4,diesel
uedVxW,20,897,sedan,5,FWD,35,183,57,169,2,4,gasoline
SddOJI,21,556,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
0nZnNn,7,13051,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
SU2BCt,16,2010,sedan,5,FWD,45,184,57,165,2.5,4,diesel
dAnsDI,6,9189,suv,5,FWD,28,180,63,158,2,4,gasoline
V0Timb,8,10565,suv,5,AWD,23,189,68,250,2,4,gasoline
Be3WfS,25,293,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
FenOig,13,2998,suv,5,FWD,28,180,63,158,2,4,gasoline
nTpyMC,20,815,suv,5,FWD,33,169,63,122,1.6,4,gasoline
TzRTg2,16,1933,suv,5,AWD,29,176,63,152,2,4,gasoline
OWWtrD,14,4258,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
uslNrt,7,17945,suv,8,RWD,20,210,77,380,3.5,6,gasoline
dcuQqZ,4,21092,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
dOLECI,15,2177,suv,5,FWD,28,180,63,158,2,4,gasoline
jmldTU,11,6538,suv,5,AWD,23,189,68,250,2,4,gasoline
wGVIyh,7,5547,sedan,5,FWD,36,173,57,120,1.6,4,gasoline
jxmACm,5,35497,suv,8,RWD,19,210,76,440,3.5,6,gasoline
espcsU,3,9901,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
rrl2Ck,18,1123,suv,5,FWD,31,165,63,147,2,4,gasoline
yxPhGB,3,23514,suv,5,AWD,23,189,68,250,2,4,gasoline
caikOy,6,30249,suv,8,RWD,19,210,76,440,3.5,6,gasoline
vCY3LO,15,1633,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
viKtYx,5,17973,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
svhsOd,15,1633,sedan,5,FWD,31,179,58,160,2,4,flex
dAhYAx,11,4301,sedan,5,AWD,30,191,59,182,2.5,4,gasoline
TpLb4c,12,8063,suv,8,RWD,20,210,77,380,3.5,6,gasoline
0jNylf,17,1713,suv,5,FWD,30,171,65,137,1.2,3,gasoline
KV2dZW,17,1976,suv,5,FWD,43,171,65,118,1.2,3,diesel
w2MYNm,18,1403,suv,5,AWD,29,176,63,152,2,4,gasoline
AayhKp,11,2753,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
FZBetz,14,5855,suv,8,RWD,21,208,77,332,6,8,gasoline/hybrid
ahKA4M,16,1314,sedan,5,FWD,36,173,57,120,1.6,4,gasoline
s1keyj,31,309,suv,5,AWD,33,189,68,216,2,4,diesel
Q2YvFO,16,1778,suv,5,FWD,45,165,63,127,2,4,diesel
biovUK,19,1100,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
1Bxn4H,8,11121,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
DItpf0,7,8157,suv,5,AWD,29,176,63,152,2,4,gasoline
wQpcsG,5,17973,sedan,5,FWD,25,195,56,272,2,4,gasoline
i1fxLf,10,5249,suv,5,FWD,30,171,65,137,1.2,3,gasoline
E42o0k,2,19606,sedan,5,FWD,32,196,57,192,1.5,4,gasoline
rO3k40,31,266,suv,5,AWD,23,189,68,250,2,4,gasoline
dCogKx,17,1647,sedan,5,FWD,30,194,58,160,1.5,4,gasoline
MiB4sD,10,4644,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
ZLZfBS,5,8987,suv,5,FWD,31,165,63,147,2,4,gasoline
BHGaz3,10,3230,sedan,5,FWD,45,174,58,103,1.6,4,diesel
lDfKwU,13,3248,suv,5,FWD,30,171,65,137,1.2,3,gasoline
GREzIt,15,1814,suv,5,FWD,31,165,63,147,2,4,gasoline
euZQQn,14,2129,suv,5,FWD,31,165,63,147,2,4,gasoline
JcwnYm,10,4240,sedan,5,FWD,37,184,56,147,2,4,gasoline
ZoVHXf,9,13031,suv,8,RWD,21,208,77,332,6,8,gasoline/hybrid
DrxOs0,6,15316,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
BEHhf3,18,1123,suv,5,FWD,31,165,63,147,2,4,gasoline
qAK2ZC,2,19606,sedan,5,FWD,32,196,57,192,1.5,4,gasoline
YQ2QTB,14,1916,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
DljHLj,8,4449,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
MeAcIC,1,17043,suv,5,FWD,31,165,63,147,2,4,gasoline
reTGEf,9,4975,sedan,5,FWD,37,184,56,147,2,4,gasoline
PPmKiy,6,9572,suv,5,AWD,29,176,63,152,2,4,gasoline
pzAHaX,2,27594,suv,5,NA,23,189,68,250,2,4,gasoline
gCBbrv,24,473,sedan,5,FWD,35,183,57,169,2,4,gasoline
zHazjz,5,17973,sedan,5,FWD,25,195,56,272,2,4,gasoline
waVsyR,4,20037,suv,5,AWD,23,189,68,250,2,4,gasoline
pBRBWU,5,9885,suv,5,AWD,25,161,65,166,2,4,gasoline
JrjhvN,19,1818,suv,5,AWD,23,189,68,250,2,4,gasoline
IqKKTc,32,173,suv,5,AWD,42,176,63,131,2,4,diesel
1Tx4zV,8,5561,suv,5,FWD,31,165,63,147,2,4,gasoline
32AAZE,12,2639,sedan,5,FWD,31,179,58,160,2,4,flex
YbBJlv,14,2449,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
gkDlcj,13,2748,suv,5,AWD,25,161,65,166,2,4,gasoline
Goan3Z,3,13613,sedan,5,FWD,35,183,57,169,2,4,gasoline
0WqW1s,11,8430,sedan,5,RWD,23,182,56,320,3,6,gasoline
0MPxVp,3,23514,suv,5,AWD,23,189,68,250,2,4,gasoline
NNRzhP,6,9572,sedan,5,AWD,30,191,59,182,2.5,4,gasoline
tFINBD,16,2319,suv,5,FWD,43,171,65,118,1.2,3,diesel
vhdGPj,16,1546,suv,5,FWD,33,169,63,122,1.6,4,gasoline
e0VJkq,5,24713,suv,8,RWD,20,210,77,380,3.5,6,gasoline
YadUPz,15,1905,sedan,5,FWD,45,179,58,138,2,4,diesel
qmrOTy,8,24189,convertible,4,RWD,23,193,54,315,3,6,gasoline
0qRyYj,19,1339,suv,5,FWD,41,180,63,136,2,4,diesel
QpPZkX,13,7871,suv,8,RWD,29,210,77,329,3.5,6,diesel
SPVCrV,5,17973,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
FTRKAO,16,1933,sedan,5,AWD,30,191,59,182,2.5,4,gasoline
slwATU,1,15339,sedan,5,FWD,31,179,58,160,2,4,flex
k1qYlk,15,3447,suv,5,AWD,23,189,68,250,2,4,gasoline
tcIulh,18,2245,sedan,5,AWD,28,187,56,201,2,4,gasoline/hybrid
pnQLwU,7,5220,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
pAA4SF,16,1855,suv,5,FWD,28,180,63,158,2,4,gasoline
gVwqek,16,2242,suv,5,AWD,42,176,63,131,2,4,diesel
pU4XHd,12,3519,sedan,5,FWD,53,184,56,127,2,4,diesel
cFljyG,20,1019,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
XkeO33,7,6526,suv,5,FWD,31,165,63,147,2,4,gasoline
0xQIA4,4,11600,suv,5,AWD,25,161,65,166,2,4,gasoline
Wnglrs,20,856,sedan,5,FWD,37,184,56,147,2,4,gasoline
S3iNrG,4,21092,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
Oz01cA,1,15339,sedan,5,FWD,31,179,58,160,2,4,flex
IAxhs3,27,505,suv,5,AWD,23,189,68,250,2,4,gasoline
WXUvbc,12,5864,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
f4NTWl,13,3248,suv,5,FWD,30,171,65,137,1.2,3,gasoline
zrUldE,7,5547,sedan,5,FWD,36,173,57,120,1.6,4,gasoline
4XtIlX,10,3634,sedan,5,FWD,31,179,58,160,2,4,flex
Q1ikct,0,16000,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
irlzsV,8,7229,suv,5,FWD,30,171,65,137,1.2,3,gasoline
aNpjIA,7,8483,suv,5,FWD,30,171,65,137,1.2,3,gasoline
geX1Sq,3,13613,suv,5,AWD,25,161,65,166,2,4,gasoline
dvqgLf,17,1647,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
1mXTnK,21,1528,suv,5,AWD,33,189,68,216,2,4,diesel
2TmYVa,11,4129,suv,5,FWD,28,180,63,158,2,4,gasoline
oEuHxB,4,20037,suv,5,AWD,23,189,68,250,2,4,gasoline
YZpoaS,3,18564,suv,5,FWD,43,171,65,118,1.2,3,diesel
SiQIqa,10,5249,suv,5,FWD,30,171,65,137,1.2,3,gasoline
RuxPDd,6,9572,sedan,5,FWD,30,194,58,160,1.5,4,gasoline
hYaZgx,7,7178,suv,5,AWD,25,161,65,166,2,4,gasoline
KLq3vE,11,3441,suv,5,FWD,33,169,63,122,1.6,4,gasoline
zDzFVp,6,14550,suv,5,AWD,23,189,68,250,2,4,gasoline
L2JUeh,4,12655,suv,5,FWD,28,180,63,158,2,4,gasoline
FBBiUk,17,5204,suv,8,RWD,19,210,76,440,3.5,6,gasoline
NJn4zo,25,330,sedan,5,FWD,31,179,58,160,2,4,flex
uZfMKr,18,1291,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
kPSVro,9,4739,suv,5,FWD,33,169,63,122,1.6,4,gasoline
RwHqUf,10,5451,sedan,5,FWD,32,196,57,192,1.5,4,gasoline
aEovuf,21,1563,sedan,5,RWD,29,185,55,225,2,4,gasoline/hybrid
hkCGJo,21,903,suv,5,FWD,30,171,65,137,1.2,3,gasoline
fUNjnl,11,4989,sedan,5,FWD,46,193,57,165,2.5,4,diesel
DkLzMy,17,1713,suv,5,FWD,30,171,65,137,1.2,3,gasoline
3kvD4N,22,622,sedan,5,FWD,37,184,56,147,2,4,gasoline
gKRFuU,6,21059,suv,8,RWD,21,208,77,332,6,8,gasoline/hybrid
Nir0Dw,12,5571,suv,5,AWD,23,189,68,250,2,4,gasoline
lfVb3V,12,2932,suv,5,FWD,33,169,63,122,1.6,4,gasoline
mSwWtK,1,46016,suv,8,RWD,21,205,75,332,6,8,gasoline/hybrid
4hkBgp,3,16088,suv,5,FWD,30,171,65,137,1.2,3,gasoline
yVIMBb,14,2661,suv,5,AWD,36,161,65,143,2,4,diesel
w3qOnk,11,2409,sedan,5,FWD,31,174,58,120,1.6,4,gasoline
YykkBo,23,631,suv,5,AWD,29,176,63,152,2,4,gasoline
koUNep,19,1005,sedan,5,FWD,37,184,56,147,2,4,gasoline
gXGANF,0,40000,sedan,5,AWD,28,187,56,201,2,4,gasoline/hybrid
SgnSI1,15,2268,suv,5,AWD,29,176,63,152,2,4,gasoline
c2nJSy,12,5864,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
nO3kd1,3,16088,suv,5,FWD,30,171,65,137,1.2,3,gasoline
stgNe0,11,4817,suv,5,FWD,41,180,63,136,2,4,diesel
qbCaav,10,11508,sedan,5,AWD,27,194,57,261,2,4,gasoline/hybrid
UOXXaJ,8,6117,suv,5,AWD,25,161,65,166,2,4,gasoline
Dcri0u,7,14683,sedan,5,RWD,29,185,55,225,2,4,gasoline/hybrid
KWcw3f,4,20037,suv,5,AWD,23,189,68,250,2,4,gasoline
LRCa04,7,4568,sedan,5,FWD,31,174,58,120,1.6,4,gasoline
H0jOtw,24,430,suv,5,FWD,31,165,63,147,2,4,gasoline
ECqEGM,28,714,suv,8,RWD,31,208,77,287,6,8,diesel
ZCvcQY,8,25301,suv,8,RWD,28,210,76,381,3.5,6,diesel
mSuuwy,4,13182,suv,5,AWD,36,161,65,143,2,4,diesel
GFdsDU,7,5873,sedan,5,FWD,31,179,58,160,2,4,flex
j4FThH,16,3092,sedan,5,FWD,25,195,56,272,2,4,gasoline
emVM0k,7,13051,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
eiZxvg,28,204,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
QBQ1BX,8,6117,suv,5,AWD,25,161,65,166,2,4,gasoline
rZaT2J,6,6892,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
MWCeGI,23,454,sedan,5,FWD,49,164,60,95,1.6,4,diesel
NdtWWf,7,8483,suv,5,FWD,30,171,65,137,1.2,3,gasoline
2dnvW0,19,861,sesan,5,fwd,31,179,58,160,2,4,NA
MwuIGF,18,898,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
zGC3vH,16,4174,suv,8,RWD,21,205,75,332,6,8,gasoline/hybrid
dcsOAI,23,1009,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
qg1Rkb,9,5923,sedan,5,FWD,30,194,58,160,1.5,4,gasoline
3gu3DT,18,1235,sedan,5,FWD,35,183,57,169,2,4,gasoline
OSjvBE,6,7658,sedan,5,FWD,52,173,57,103,1.6,4,diesel
RAKHtZ,13,3248,suv,5,FWD,30,171,65,137,1.2,3,gasoline
YnVeUR,16,2938,suv,5,AWD,23,189,68,250,2,4,gasoline
kzS4Tb,1,17043,suv,5,FWD,31,165,63,147,2,4,gasoline
xhWeqj,28,283,suv,5,AWD,36,161,65,143,2,4,diesel
ItxtWX,9,4739,suv,5,FWD,33,169,63,122,1.6,4,gasoline
dOoAIV,10,7672,suv,5,AWD,23,189,68,250,2,4,gasoline
kkSykl,16,1855,suv,5,FWD,28,180,63,158,2,4,gasoline
peNwhQ,2,17428,suv,5,FWD,28,180,63,158,2,4,gasoline
OWDCJ3,12,4252,suv,5,AWD,42,176,63,131,2,4,diesel
AVZKnk,8,15292,suv,8,RWD,20,210,77,380,3.5,6,gasoline
GgSLZw,25,458,sedan,5,FWD,30,194,58,160,1.5,4,gasoline
t4pWJy,11,3613,sedan,5,FWD,37,184,56,147,2,4,gasoline
ePDQlp,14,5749,suv,8,RWD,21,205,75,332,6,8,gasoline/hybrid
LYLTkh,11,9290,suv,8,RWD,21,205,75,332,6,8,gasoline/hybrid
UHKvjb,21,868,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
UuOEmr,11,7914,suv,8,AWD,36,202,69,242,3.3,6,diesel
sk0HJ1,13,3373,sedan,5,FWD,32,196,57,192,1.5,4,gasoline
Jdo1hb,12,5864,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
hVlRVG,10,11104,suv,8,RWD,21,208,77,332,6,8,gasoline/hybrid
04RSJH,5,17973,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
yt4YOn,1,67319,suv,8,rwd,19,210,76,440,3.5,6,gasoline
eclicA,21,834,suv,5,FWD,28,180,63,158,2,4,gasoline
jxOLlC,12,5864,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
KPglmt,14,2661,suv,5,AWD,29,176,63,152,2,4,gasoline
o1hJ0W,8,5561,sedan,5,FWD,52,173,57,103,1.6,4,diesel
C3kMpV,12,2052,sedan,5,FWD,31,174,58,120,1.6,4,gasoline
naDE4p,15,4899,suv,8,RWD,21,205,75,332,6,8,gasoline/hybrid
apHlIk,22,770,sedan,5,FWD,45,184,57,165,2.5,4,diesel
drGhMq,24,537,suv,5,AWD,36,161,65,143,2,4,diesel
m0eXfC,8,11121,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
hvgWzd,21,834,sedan,5,FWD,53,184,56,127,2,4,diesel
TZSjtL,8,17516,suv,8,RWD,29,210,77,329,3.5,6,diesel
qOPF04,7,8157,suv,5,AWD,29,176,63,152,2,4,gasoline
NTPjvG,19,1005,sedan,5,FWD,37,184,56,147,2,4,gasoline
kOv0wP,19,1005,sedan,5,FWD,52,161,60,112,1.5,4,diesel
pjjBS3,20,3220,suv,8,RWD,19,210,76,440,3.5,6,gasoline
lcxrLM,19,1913,sedan,5,FWD,25,195,56,272,2,4,gasoline
uej0fK,3,13613,suv,5,AWD,25,161,65,166,2,4,gasoline
lYiTag,17,1713,suv,5,FWD,30,171,65,137,1.2,3,gasoline
t3U1fg,26,593,suv,5,AWD,23,189,68,250,2,4,gasoline
VViPRD,13,3123,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
cd1d1i,24,365,sedan,5,FWD,36,173,57,120,1.6,4,gasoline
yknUM4,20,734,sedan,5,FWD,31,179,58,160,2,4,flex
CwoEaa,12,3372,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
4lnGVT,21,1389,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
di0KaH,5,13929,sedan,5,FWD,46,196,57,166,1.5,4,diesel
ezEfo3,8,5839,sedan,5,FWD,37,184,56,147,2,4,gasoline
1SMbmH,23,555,suv,5,AWD,25,161,65,166,2,4,gasoline
Ir41NC,25,458,suv,5,AWD,36,161,65,143,2,4,diesel
VEnKLj,22,681,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
usIPMn,13,3123,suv,5,AWD,29,176,63,152,2,4,gasoline
QHhrAY,20,2201,suv,8,RWD,21,205,75,332,6,8,gasoline/hybrid
Eg3BEW,9,3791,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
CdGEtO,7,8157,sedan,5,FWD,30,194,58,160,1.5,4,gasoline
1MxvWD,9,9477,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
Rkolek,14,2342,suv,5,AWD,25,161,65,166,2,4,gasoline
AcFMzl,8,6951,sedan,5,AWD,30,191,59,182,2.5,4,gasoline
0aiBOp,7,7504,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
qSiEF0,10,5047,sedan,5,AWD,30,191,59,182,2.5,4,gasoline
yE0r4V,7,8483,suv,5,FWD,30,171,65,137,1.2,3,gasoline
vrfZv0,18,1123,suv,5,FWD,33,169,63,122,1.6,4,gasoline
HjVK1r,18,1235,sedan,5,FWD,35,183,57,169,2,4,gasoline
2oWBAJ,21,868,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
HCj0xi,13,3123,sedan,5,AWD,30,191,59,182,2.5,4,gasoline
Bq2UiE,14,4045,suv,5,AWD,23,189,68,250,2,4,gasoline
ko02aq,16,3092,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
Qy0Yyk,21,764,suv,5,AWD,25,161,65,166,2,4,gasoline
p4jCUn,1,53685,suv,8,RWD,29,210,77,329,3.5,6,diesel
xvtrJk,14,2129,suv,5,FWD,33,169,63,122,1.6,4,gasoline
nzyvhF,18,2245,sedan,5,AWD,28,187,56,201,2,4,gasoline/hybrid
YdDiiX,7,9788,suv,5,FWD,43,171,65,118,1.2,3,diesel
hM4Arn,22,740,sedan,5,AWD,30,191,59,182,2.5,4,gasoline
T4oUQQ,8,6951,suv,5,AWD,29,176,63,152,2,4,gasoline
21woqb,12,3372,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
TsO4qL,18,1291,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
TiPz1g,16,3092,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
VwFskF,12,3372,suv,5,FWD,45,165,63,127,2,4,diesel
dTL3Py,11,9462,suv,8,RWD,21,208,77,332,6,8,gasoline/hybrid
NVnYRZ,18,2582,sedan,5,FWD,36,195,56,235,2,4,diesel
cqGbel,20,1997,sedan,5,RWD,23,182,56,320,3,6,gasoline
fCsyjQ,12,3225,suv,5,AWD,25,161,65,166,2,4,gasoline
yztayn,12,3812,sedan,5,FWD,45,184,57,165,2.5,4,diesel
lBfjOu,12,2346,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
JDOoJr,15,1814,suv,5,FWD,31,165,63,147,2,4,gasoline
MlY1RV,9,5923,suv,5,AWD,29,176,63,152,2,4,gasoline
TEKeGE,10,8883,suv,5,AWD,33,189,68,216,2,4,diesel
iSmuff,6,8807,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
ghPEAM,16,2938,suv,5,AWD,23,189,68,250,2,4,gasoline
E4sx1j,9,11609,sedan,5,rwd,23,NA,56,320,3,6,gasoline
PZInDR,4,11600,suv,5,AWD,25,161,65,166,2,4,gasoline
qAx3mS,15,4989,suv,8,RWD,20,210,77,380,3.5,6,gasoline
gBNIHM,13,3623,suv,5,AWD,42,176,63,131,2,4,diesel
bkGVmS,21,799,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
GE2xP2,21,868,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
er0R2b,8,6395,suv,5,FWD,48,169,63,105,1.6,4,diesel
HJrHaj,23,631,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
ayAsvf,19,1244,sedan,5,FWD,45,184,57,165,2.5,4,diesel
mBUbpF,25,458,suv,5,AWD,29,176,63,152,2,4,gasoline
wGCIzB,18,1179,sedan,5,FWD,52,161,60,112,1.5,4,diesel
4E2u3g,5,12132,sedan,5,FWD,32,196,57,192,1.5,4,gasoline
ARPlpO,22,651,suv,5,AWD,25,161,65,166,2,4,gasoline
VzHn3j,9,9477,sedan,5,FWD,25,195,56,272,2,4,gasoline
rJvSqd,16,1701,sedan,5,FWD,35,183,57,169,2,4,gasoline
JYdY0B,8,8341,suv,5,FWD,43,171,65,118,1.2,3,diesel
3ssMR3,6,6892,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
qOndaJ,12,3225,suv,5,AWD,25,161,65,166,2,4,gasoline
agn1ut,9,5212,suv,5,AWD,25,161,65,166,2,4,gasoline
CUFOvG,26,406,suv,5,FWD,30,171,65,137,1.2,3,gasoline
Ug4Au4,12,3519,sedan,5,FWD,53,184,56,127,2,4,diesel
sjnwUd,11,2753,sedan,5,FWD,45,174,58,103,1.6,4,diesel
CecmHC,11,6882,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
ZntYcZ,17,1647,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
UPp3FP,17,2635,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
hp1dFV,24,387,sedan,5,FWD,31,179,58,160,2,4,flex
RmQfTi,9,5449,suv,5,FWD,45,165,63,127,2,4,diesel
NYz1KR,16,1623,sedan,5,FWD,37,184,56,147,2,4,gasoline
IDcC3O,5,24713,suv,8,RWD,20,210,77,380,3.5,6,gasoline
ISd32e,13,7871,suv,8,RWD,29,210,77,329,3.5,6,diesel
jetdXw,4,41656,suv,8,RWD,19,210,76,440,3.5,6,gasoline
FxBzSW,9,3791,sedan,5,FWD,34,164,60,110,1.6,4,gasoline
TblQKj,24,494,sedan,5,FWD,31,184,57,191,2.5,4,gasoline
cBvIdk,15,2540,suv,5,FWD,41,180,63,136,2,4,diesel
CvpoPT,8,6951,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
OtzTin,9,18717,suv,8,RWD,19,210,76,440,3.5,6,gasoline
hcNRal,17,1779,sedan,5,FWD,32,196,57,192,1.5,4,gasoline
kRWFIa,12,4105,suv,5,FWD,41,180,63,136,2,4,diesel
3LvXYK,5,40889,suv,8,RWD,28,210,76,381,3.5,6,diesel
Pxe2JR,14,3087,sedan,5,AWD,43,191,59,157,2.5,4,diesel
nsHOzL,8,10565,suv,5,AWD,23,189,68,250,2,4,gasoline
yUGd2V,19,1913,sedan,5,AWD,28,187,56,201,2,4,gasoline/hybrid
pLxdLZ,3,48884,suv,8,RWD,19,210,76,440,3.5,6,gasoline
snDjBz,16,4174,suv,8,RWD,21,205,75,332,6,8,gasoline/hybrid
FxYWvt,7,5873,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
SoiCZr,11,4301,sedan,5,FWD,32,193,57,191,2.5,4,gasoline
WwwZkM,12,5864,suv,8,AWD,25,202,69,280,3.3,6,gasoline/hybrid
JwWbgn,12,5571,suv,5,AWD,23,189,68,250,2,4,gasoline
vsTEPk,9,6160,suv,5,FWD,30,171,65,137,1.2,3,gasoline
aFSlfM,18,1123,suv,5,FWD,33,169,63,122,1.6,4,gasoline
VO2jdD,8,5561,suv,5,fwd,31,165,63,NA,2,4,gasoline
fzJJ1m,14,5855,suv,8,RWD,21,208,77,332,6,8,gasoline/hybrid
0OZvsN,21,903,suv,5,FWD,30,171,65,137,1.2,3,gasoline
4Mv2T3,4,13182,suv,5,AWD,29,176,63,152,2,4,gasoline
unjOy1,13,2748,suv,5,AWD,25,161,65,166,2,4,gasoline
bkGfrD,13,2873,suv,5,FWD,48,169,63,105,1.6,4,diesel
aOk2aN,21,764,sedan,5,FWD,35,183,57,169,2,4,gasoline
tpKuGr,23,530,sedan,5,FWD,37,184,56,147,2,4,gasoline
yKfndH,6,6892,sedan,5,FWD,31,179,58,160,2,4,flex
N2JVKf,6,21059,suv,8,RWD,20,210,77,380,3.5,6,gasoline
hCVJUj,9,11609,sedan,5,RWD,23,182,56,320,3,6,gasoline
tLDCqj,19,1818,suv,5,AWD,23,189,68,250,2,4,gasoline
AhhBzN,10,18373,suv,8,RWD,28,210,76,381,3.5,6,diesel
sTmqbl,22,710,sedan,5,FWD,53,184,56,127,2,4,diesel
NJPjJY,24,387,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
cVzFxp,24,430,suv,5,FWD,33,169,63,122,1.6,4,gasoline
julMPD,23,1009,sesan,5,awd,28,187,56,201,2,4,gasoline/hybrid
SYGKyJ,8,12234,suv,5,AWD,33,189,68,216,2,4,diesel
J3gi4i,23,454,sedan,5,FWD,36,161,60,130,1.5,4,gasoline
