id,nb.rb,exposure,year
dN2Z4K,NB,0.6666666666666666,2018
xOgOVL,RB,1,2020
YqpU33,RB,1,2019
2Neev4,RB,1,2021
j3NJt3,RB,1,2022
OJQKN0,RB,0.5833333333333334,2021
dD4Nbx,RB,0.5,2021
vZKqme,RB,1,2020
BM1mOt,RB,1,2020
JmWTZi,RB,0.5,2018
00aBYP,RB,1,2022
p4vGjF,RB,0.5,2019
SnikIe,RB,0.5,2019
LEWicj,RB,0.5,2021
ZIvasn,RB,1,2019
uqTNDx,RB,1,2022
IhR22L,RB,0.5,2018
vK2Cjy,NB,1,2019
VDBnAL,NB,1,2020
FW3vnP,RB,1,2019
L4RZxz,RB,1,2022
Bi2imW,RB,1,2021
ygWbVT,NB,0.6666666666666666,2021
CwlFvb,RB,1,2020
3OcAXp,RB,1,2022
WVD0nB,RB,0.9166666666666666,2022
HnnRI3,RB,0.5,2020
xRWZWT,NB,1,2020
TGnaZs,RB,0.5,2019
iSdvm1,RB,1,2022
hU0MAo,RB,1,2021
RbdOL0,RB,1,2021
ThoXWp,NB,1,2019
B4axMZ,RB,1,2020
iEnMeZ,RB,1,2018
Uc40Eo,RB,0.5,2018
zpazaa,RB,1,2022
JtOpPK,RB,1,2018
NmLZlN,RB,1,2018
oRQKGr,RB,1,2021
pBdzBG,RB,0.5,2020
M4jiOk,RB,0.5,2018
sAiJEo,NB,1,2022
CM3TKc,RB,1,2018
KNiTLU,NB,0.5,2022
EApNmT,RB,1,2022
ilByoz,RB,1,2022
VlIzkJ,NB,0.5,2020
PjukWO,RB,1,2021
TFqiby,RB,0.5,2022
tZN1oT,NB,1,2018
av1Tdd,RB,1,2019
YuRTcX,RB,1,2018
0AU2ev,RB,1,2019
aVUijK,RB,1,2022
hYLbyd,NB,0.5,2021
M2xFEP,RB,0.5,2022
VzIsnJ,NB,0.5,2019
pvglEN,RB,1,2019
ucLnKN,RB,1,2020
PiEmhi,RB,1,2019
GwW1j2,NB,1,2018
LkQs0B,RB,0.5,2022
WKEvEW,NB,1,2022
litlBd,RB,0.5,2021
LV2Mcf,RB,1,2018
D1JEko,RB,0.3333333333333333,2018
3aFMyp,NB,1,2020
K42dgM,NB,1,2021
42kwR2,RB,0.6666666666666666,2019
2hjOsw,NB,1,2019
riOFll,RB,1,2022
BPFmHG,RB,1,2019
tjinZ0,NB,0.5,2021
TQ2xAh,RB,0.5,2021
SUvjsB,RB,0.5,2021
WpW24Z,NB,1,2020
kmSJOk,RB,1,2018
NcAuTB,NB,0.5,2018
jOjmUB,RB,1,2019
GsBHu3,RB,1,2022
HMurvw,NB,1,2018
QpjgKq,RB,0.5,2021
RbRyc1,NB,1,2020
cXmo1z,RB,0.5,2020
OZNIVF,NB,0.5,2021
uDkjwD,RB,1,2019
1KuWdS,NB,0.5,2021
B3H3I0,RB,0.5,2021
ErCGKX,RB,1,2022
xjaEwR,RB,1,2021
LYlRuT,RB,1,2021
ECabOY,RB,1,2022
Z4gk0I,NB,0.6666666666666666,2019
GOvTOs,RB,0.5,2021
mGwa12,RB,1,2019
FQMudB,RB,0.4166666666666667,2021
230UaV,RB,1,2022
erSqfJ,RB,0.5,2022
UWJYqg,NB,1,2018
fwno4p,RB,1,2018
vQVyYm,NB,1,2022
OwnbZr,RB,1,2022
HiQvdN,RB,0.8333333333333334,2022
AVjJBB,RB,0.5,2021
WBP1SE,NB,1,2022
taNurE,RB,1,2021
wwIApn,RB,1,2018
MKoWAT,NB,1,2022
3hGoMQ,NB,1,2020
jCcKbw,RB,1,2020
dmtKnm,NB,1,2020
SM4BtG,RB,0.5,2018
TGoM3E,NB,0.08333333333333333,2021
ncipaf,RB,0.5,2021
jysssV,RB,1,2019
2rSxgb,RB,1,2020
bS3vOq,RB,1,2020
FsMCgk,RB,0.3333333333333333,2019
BBoDgQ,RB,1,2022
VolOVL,NB,0.5,2020
b3Jxxt,RB,0.5,2022
WIOMrZ,RB,1,2019
dQ3Hjv,RB,0.5,2021
3TEung,RB,0.5,2022
OWiPuR,NB,0.16666666666666666,2020
XUNy0t,NB,1,2020
HjfPDG,RB,0.5,2019
Z1jBrY,RB,0.25,2018
34thVc,RB,1,2018
WrIKgE,RB,1,2022
QDxQyd,RB,1,2022
iMDWR3,RB,1,2021
pbp0EL,RB,0.5,2021
wUS1SS,NB,1,2021
jm4OOi,RB,1,2018
1yycPj,NB,1,2018
JmKvn3,RB,0.5,2019
ujQVjB,RB,0.5,2022
rom3C4,RB,1,2018
OjLOFb,RB,0.5,2020
SdUiWs,RB,1,2019
wlBWMi,RB,1,2022
MwrqAI,RB,0.9166666666666666,2018
NVDDq3,RB,1,2022
mAFVQR,RB,0.5,2022
XVURHm,RB,1,2021
jWTCYQ,RB,1,2020
CVrHXJ,RB,1,2019
q2fiuq,NB,1,2020
HWbsjI,NB,0.5,2019
jEGSD1,RB,1,2020
haRi0I,RB,0.75,2019
gxoxV0,NB,1,2020
dbVDJq,RB,1,2018
GiUQEN,NB,1,2020
rnlXVN,RB,1,2020
3uQcrf,NB,1,2019
nNPvqc,RB,0.5,2020
aelu0J,NB,1,2022
rdJQRW,RB,1,2022
UGdkhn,RB,1,2020
FFyyVC,RB,1,2022
udoenQ,RB,1,2021
MXGqzq,NB,0.4166666666666667,2020
IWZvdB,RB,1,2020
oJnZLP,RB,1,2019
OJztFz,RB,1,2022
2kqkty,RB,0.5,2019
ojxKlI,RB,0.4166666666666667,2018
lNthH3,NB,1,2021
WKAVDs,RB,0.16666666666666666,2021
Bv1Nyl,RB,1,2021
OowjmS,RB,1,2018
gskBrr,RB,1,2022
2kHhWm,NB,1,2022
wn4tkm,NB,0.5,2021
it1QX1,RB,0.6666666666666666,2019
QmQWfj,RB,1,2021
BQRPv3,RB,0.5,2018
lHVLHX,RB,1,2021
AoDC3E,RB,0.5,2022
VtOuXe,RB,1,2021
PhbQou,RB,1,2018
IIvo2Z,RB,1,2018
XSQthP,NB,1,2020
ixweTD,NB,0.5,2021
zzdxrD,NB,0.5,2018
VfRjWV,NB,0.5833333333333334,2021
VjATOR,NB,1,2018
zZTdZZ,RB,1,2019
1tDHik,RB,1,2021
DM4DJB,RB,1,2020
EXKq0b,RB,0.5,2020
A2Hbkb,RB,1,2022
0xqwpM,RB,1,2019
hwUexj,RB,1,2022
UxxHgJ,NB,1,2020
OkcwIS,RB,1,2021
Vol0Fh,NB,0.5,2019
dyJFjY,RB,0.5,2018
BOYZss,NB,1,2021
ORrXsH,NB,0.75,2022
gbAziZ,RB,1,2021
QrWahC,RB,0.5,2021
xpQPTP,RB,1,2018
Xf3sJE,RB,0.5,2018
ZJHdIi,NB,1,2022
2G1aks,RB,1,2022
KCuLmR,NB,0.5,2019
0lW3ZR,NB,1,2018
O0iYdx,RB,0.5,2022
vK2AHO,RB,1,2020
wnUCMp,RB,1,2018
wmpyZL,NB,0.8333333333333334,2022
uSt3IN,RB,0.5,2022
JbDmDU,RB,0.5,2020
hK2WUZ,NB,1,2021
sEr2ws,NB,1,2021
QlTQeY,NB,0.5,2021
qoiuwl,RB,1,2021
SXKbbh,RB,1,2019
a2sC3t,RB,0.5,2018
01vLqZ,NB,0.5,2018
wU2BSn,RB,0.5,2019
iadzS4,NB,0.5,2019
ADeZfR,RB,0.9166666666666666,2021
guIGbe,NB,1,2019
PPXEua,RB,1,2022
qLHOdq,RB,0.5,2019
JueN3d,RB,1,2018
foU4mA,NB,1,2020
dkFtD3,RB,1,2019
0vhZda,RB,0.5,2022
dTCtnp,RB,0.4166666666666667,2020
nAAaf1,NB,1,2022
UsOG4S,RB,0.5,2021
SLhtnx,NB,1,2022
GuuWFy,RB,1,2019
EHEIVI,RB,1,2020
QPW1th,NB,0.5,2020
YuCVBu,RB,1,2020
HR1lAW,RB,1,2020
AfboSC,NB,0.25,2019
Z1wZQD,NB,0.5,2019
cuOxtv,NB,1,2021
vitFBp,RB,0.5,2021
nQZNO5,RB,1,2020
lBRaZe,NB,0.5833333333333334,2020
gbH2PZ,NB,0.5,2022
40mrYP,NB,1,2021
Fgwhw2,RB,0.5,2022
yR2eSe,RB,1,2021
HN0JYR,RB,1,2022
fprZ1B,RB,1,2022
kGjjaK,RB,1,2022
YSIixy,NB,1,2018
HnuBr2,RB,0.25,2021
ZGgdQG,RB,1,2021
GzRfjc,NB,0.5,2021
XvOyQ1,RB,0.5,2021
aYoGse,RB,0.9166666666666666,2022
EgKDjp,NB,1,2018
OaYqC0,RB,0.5,2021
jR4pCf,RB,1,2020
COGcM1,NB,0.4166666666666667,2021
3m3FFK,NB,1,2022
jOWbgg,NB,0.25,2022
SRqkZf,RB,1,2020
njBms4,RB,0.5,2021
ZG0pCi,RB,1,2020
M4OLBr,NB,1,2022
WJpOsk,NB,0.5,2022
DZg1Pw,NB,1,2020
immHX0,RB,0.5,2022
DAQbno,RB,0.5,2022
2kKEFF,RB,1,2021
MYJj4P,RB,1,2020
tyTZLM,RB,1,2020
UzwZcD,RB,1,2021
NjWGSp,RB,1,2019
Fp2RPo,NB,0.5,2021
IvguwF,RB,0.5,2022
EicQYu,RB,0.3333333333333333,2018
MmfDSY,NB,0.5,2021
tXK1Ii,RB,1,2022
ejJhhZ,RB,1,2019
mzbIcE,RB,1,2020
TRqPua,RB,1,2022
ZGjgIN,RB,1,2021
RcIi1q,RB,1,2022
OQgwoi,RB,1,2019
jzgDKI,RB,0.25,2021
BWrJL5,NB,1,2022
YQvMGP,NB,1,2021
v1WHLI,RB,1,2019
RfdTBy,RB,1,2020
pMQSqY,RB,1,2018
NDAVPl,RB,1,2022
BsFPJP,RB,0.5,2020
kQjQBv,RB,0.5,2022
DRqy0t,NB,1,2018
mbZFyV,RB,0.5,2018
JJpo1M,RB,1,2018
yQqa3e,RB,1,2022
YMHOdM,NB,1,2020
ZFgg4W,NB,1,2022
aJYIql,NB,0.5,2019
uloAJE,RB,1,2018
rL4PjQ,RB,1,2018
vaHjmF,RB,0.5,2022
yoWUeF,RB,0.5,2018
wATvNF,NB,0.5,2018
EkxroS,NB,1,2020
XOZ4AY,NB,0.5833333333333334,2022
12NBTA,RB,1,2019
eShuRl,RB,1,2021
elstyp,RB,0.5,2020
0P22fx,RB,0.08333333333333333,2022
0pUBbe,NB,0.5,2020
iKaqwD,NB,1,2018
SiDzfS,RB,1,2021
fYlDBY,NB,1,2022
faajmn,RB,1,2019
aTc0rX,RB,1,2019
qbVGZf,RB,0.5,2021
fEXGVw,NB,1,2022
yCBbVc,NB,0.5,2022
gAavVL,NB,0.5,2018
zZHrlO,NB,1,2018
qeXZbz,RB,1,2020
mugPUT,RB,1,2021
RGrO0x,NB,1,2022
UBgtzV,RB,0.5,2019
0aNjdy,NB,1,2019
kRYgis,RB,1,2022
ISbOMV,RB,0.5,2022
swiBio,RB,0.5,2019
XNsw3N,RB,1,2018
tl1VYh,RB,0.5,2018
J3JSBk,RB,1,2022
YPKIhW,RB,1,2022
cLXdcK,RB,1,2022
Qu0iyg,RB,1,2021
DnDtWE,NB,1,2019
O2Zxpm,RB,0.5,2021
zPkmTZ,RB,0.5,2022
k12obM,RB,1,2021
qTKELe,RB,0.5,2020
VdqGCF,RB,1,2019
uoeJfc,RB,0.5,2020
bJB143,RB,0.75,2021
HEgXmt,NB,1,2022
pBBoxk,RB,1,2021
Vm1PRx,RB,0.9166666666666666,2021
Fgsztj,NB,0.5,2022
3HASGK,NB,1,2022
B1YV2r,RB,0.5,2021
Gr3cWU,RB,1,2020
oDCMkq,RB,0.5,2020
mxPrfd,RB,0.5,2022
IQJU2k,NB,1,2021
sbMSpR,NB,0.5,2021
kUDI1r,RB,1,2018
4aXuLq,NB,0.5,2020
gmrXFb,RB,0.9166666666666666,2020
cfUglb,NB,1,2020
BJkth4,NB,1,2019
jdryRa,NB,0.5,2020
PagbSl,RB,1,2022
fGvytp,NB,1,2020
oG3jnK,NB,1,2021
wjnU3C,NB,1,2021
npnvEd,RB,1,2019
jPsJTw,NB,1,2019
c0LojR,NB,1,2022
KZRGBJ,RB,0.5,2020
4KZvEl,RB,0.5,2018
0brc03,NB,0.5,2021
CXoZFF,RB,0.5,2022
yGTe3V,NB,0.5,2019
cXKOtb,RB,1,2019
LjlCTX,RB,1,2019
yDmTHK,RB,1,2019
1TtjPR,RB,0.5,2021
dRzE3R,RB,1,2019
zXrQUv,NB,0.5,2020
ntsRPy,RB,1,2022
pWUQ3y,NB,0.5,2020
G0QoPU,RB,1,2020
1RFLDg,NB,0.5,2021
fOQj02,NB,1,2022
iJKXmq,RB,0.5,2021
mHNcRi,RB,0.5,2021
wSmCiT,RB,1,2018
egY0TT,RB,1,2019
LjBZNn,NB,1,2019
FBDEmC,RB,1,2022
uEkbWJ,NB,1,2018
AogamK,RB,1,2021
bDwyr0,RB,0.5,2022
VbSNFj,RB,0.5,2021
A1SvKH,RB,0.5,2020
dVqCYn,RB,1,2018
YsK4km,RB,0.5,2021
FmmYCG,RB,1,2020
1gkuSq,RB,1,2022
DUrQo3,NB,1,2022
n4NQwO,RB,1,2021
WqwBiz,RB,1,2022
W3GDwe,NB,0.5,2022
OmMdaP,RB,0.5,2019
yO0e4c,RB,1,2019
F2dWRE,RB,0.5,2021
223HRi,RB,0.5,2022
iqKk3V,RB,1,2021
SSClIq,RB,1,2022
Yvitef,RB,1,2021
CSEUmQ,RB,1,2022
bkxeYa,RB,1,2021
i3CWwm,NB,0.5,2022
fiPwoc,NB,1,2021
LPY2ni,NB,1,2022
ShJouu,RB,1,2018
IbWES3,RB,1,2020
3ALdXt,NB,1,2022
YwTLYU,RB,1,2021
owygsA,RB,1,2021
peSfpH,NB,1,2019
ThOSqP,RB,1,2022
uOazeF,RB,0.5,2020
2GgvcX,RB,0.5,2018
qVuYSo,RB,0.5,2018
VDamF0,RB,0.5,2018
2WK31Y,RB,0.5,2020
ICFfCR,RB,0.5,2018
0JgXLQ,NB,1,2020
LlHUkI,NB,1,2022
KjhEdw,RB,1,2022
W0KiSc,RB,1,2019
fSEOPl,RB,1,2020
y2OoC4,NB,1,2018
uYddkQ,RB,1,2022
YRiXbA,RB,1,2022
bMkeWH,NB,1,2020
AHOkdr,RB,0.5,2021
uhuFGg,RB,1,2022
QRS41A,RB,1,2019
OcbzJg,RB,1,2022
420aKB,RB,0.5,2019
aiXMgQ,RB,1,2020
ElcZyS,RB,0.08333333333333333,2021
S4ZiMX,NB,0.5,2018
wADalo,RB,1,2019
dXA4vk,RB,1,2018
gPrVgZ,RB,0.5,2021
MkkFPe,NB,1,2018
nBEYBP,RB,1,2019
rodxbo,NB,1,2020
PmvDGV,RB,0.6666666666666666,2019
avIhBn,RB,1,2022
uNeZ0x,RB,0.75,2020
eQZKIj,RB,1,2018
mDN0g2,RB,1,2018
qIKmkI,RB,0.5,2021
vKcoNH,RB,0.5,2019
FODZmL,NB,1,2022
FCKP1B,RB,0.5,2020
PeFymS,RB,1,2020
dFIGwh,RB,1,2022
MFmxGT,RB,1,2022
3Pukqm,RB,0.4166666666666667,2019
WQonAX,RB,0.5,2019
pRVzkJ,RB,0.5,2020
2MwLJN,RB,1,2020
HFIfgw,RB,0.5,2019
teVGBR,RB,1,2022
oNPc3T,RB,0.16666666666666666,2021
vDqOP0,RB,1,2022
nnvjeZ,NB,1,2020
BwHfIm,NB,0.5,2022
4RfjSf,RB,0.5,2018
XLBAPa,RB,1,2020
12uM31,RB,1,2022
uCgxpx,RB,0.5,2021
AoGaxF,RB,1,2020
BRjhdY,RB,1,2021
vtLDKU,RB,0.5,2020
0kfgSr,RB,0.5,2022
wSxqEI,RB,1,2020
gWblRE,RB,1,2022
gbvlOc,NB,1,2018
jHx2yj,NB,0.5,2021
QgM3ae,NB,1,2020
ifLKIB,RB,0.5,2021
l40aQB,RB,1,2018
XwutmT,RB,1,2022
PVkwMg,NB,1,2019
42Kq1Q,RB,1,2022
mzDlYu,RB,1,2021
KQOHfq,NB,1,2018
0RUIsg,NB,1,2019
SBShUz,RB,1,2018
YhpMjT,RB,1,2019
Znmpk0,NB,0.9166666666666666,2020
EAGaSi,RB,1,2021
lwIaFv,NB,1,2021
q1jp4E,NB,1,2019
Ecsx41,RB,0.8333333333333334,2018
faVjLT,RB,1,2021
BmXWfG,NB,1,2020
4FZLgd,RB,1,2021
3mtmxS,RB,1,2019
qjPJzu,RB,1,2021
Vtjae3,RB,0.5,2020
jF3Pld,RB,0.08333333333333333,2019
xjXuuQ,RB,1,2020
utwLWG,RB,1,2018
QfhpOH,RB,0.5,2022
w3xWaF,RB,1,2018
IQNEA0,RB,0.5,2022
WpiYED,RB,1,2021
Es0432,RB,0.5,2019
ilcqmQ,RB,1,2021
GVnmjp,RB,0.5,2021
wg2AbZ,RB,0.4166666666666667,2019
MSpKXC,RB,0.5,2021
3EKrhF,RB,1,2019
d3v4Gg,RB,1,2022
mJxYSL,RB,1,2021
CVDuWd,RB,1,2022
03d1xg,RB,0.5,2018
MOtoEl,NB,1,2020
LJZdfZ,RB,1,2022
j1jFNm,RB,0.5,2022
uTDL21,RB,1,2019
IoTLQc,RB,1,2021
JCt3e1,RB,1,2019
yehkci,RB,1,2021
2g0uZM,RB,0.5,2019
XuD0RD,RB,1,2019
z3GBNr,RB,1,2022
3oiIBG,RB,0.5,2022
OZFwye,NB,1,2020
mQpzHE,RB,0.5,2021
wOdnvC,RB,1,2018
vhpowW,RB,1,2018
HgdLJ0,RB,1,2021
AwqAYd,RB,1,2021
FQONgc,RB,1,2021
nkqyvv,RB,0.5,2020
uVRnQF,NB,0.5,2022
aSnBVC,RB,0.16666666666666666,2022
MLvAQj,RB,1,2018
PGuqiJ,NB,1,2022
caiHhg,NB,1,2022
gI4Jrr,RB,0.16666666666666666,2020
WNtzJw,RB,1,2018
GfNEul,RB,1,2021
0lYOwE,RB,0.5,2020
zxywJd,RB,1,2019
oYJHeq,NB,0.5,2019
zKafLg,RB,1,2019
dnQYtO,RB,0.5,2020
yNwUWL,NB,1,2022
AmxoDV,RB,1,2019
oVdshl,RB,0.5,2021
uDllvH,NB,0.5,2021
FXqbIV,NB,0.5,2022
GuoEf4,NB,1,2019
i3EoUc,RB,0.5,2018
AAycnF,RB,1,2018
CGE244,RB,1,2019
F4gUrI,NB,1,2022
zE0Bbe,RB,1,2022
ICelPC,NB,0.4166666666666667,2018
fsCOYc,RB,1,2019
KWZDaV,RB,1,2022
JsUWkb,RB,0.5,2020
2xHv4b,RB,0.5,2019
3FJThh,RB,1,2020
fNYfJv,RB,1,2019
jbKJDJ,NB,1,2019
Mg0wTa,NB,0.5,2021
buLwAi,NB,0.5,2022
4PlEPF,RB,1,2022
JmbEzr,NB,0.5,2021
BtcU3J,RB,1,2022
VnCVXP,NB,1,2021
L4qMc3,NB,1,2022
mhQqcy,RB,1,2019
XH3hhu,RB,1,2022
MAadGh,NB,0.5,2020
v0eFXH,RB,1,2021
SvZnFA,RB,1,2020
ePPYPF,RB,1,2022
gdqOy3,RB,1,2020
cvwWJ0,RB,0.5,2022
xaWydg,RB,0.25,2020
XdlhtJ,NB,0.5,2021
DoynbV,NB,1,2022
SCCtuk,RB,1,2021
RGSTxI,RB,1,2018
bdwZzq,RB,0.5,2019
aAWitz,RB,1,2019
MwvhcW,NB,1,2020
gSdwUI,RB,1,2018
BPmeA3,RB,1,2020
CDcquT,RB,1,2021
BnA2vQ,RB,0.08333333333333333,2019
uABUSe,RB,1,2021
mCaIlc,RB,0.5,2018
4KgZzX,NB,0.8333333333333334,2021
HzYrWJ,NB,0.5,2021
g40jVD,NB,1,2020
2L1Ztz,NB,0.5,2021
0pMOZe,RB,1,2020
tJnt4R,NB,1,2018
e2cYEt,RB,1,2018
pYCMUs,RB,1,2020
leVdFy,NB,1,2022
0uolIN,RB,1,2018
QtI0gY,RB,1,2019
RTKbzj,NB,0.5,2021
r2md0P,NB,1,2022
SHhu1G,RB,1,2019
VpmBSM,RB,1,2021
3I1mGz,RB,1,2019
yrmwoR,NB,0.5,2020
rGO1qp,RB,0.8333333333333334,2020
cZXR13,NB,1,2020
NidCVu,RB,1,2018
E1AIed,NB,1,2019
4eIWnD,RB,0.5,2018
TLwvER,RB,1,2022
cypc0y,NB,1,2021
yNoCLx,RB,0.5,2021
oOnJqn,RB,0.5,2019
zwdZvM,NB,1,2020
3DockO,RB,0.5,2018
KRMLP4,RB,1,2019
0QX2KM,NB,1,2021
jmdNUb,RB,1,2021
Scnyyc,RB,0.16666666666666666,2018
AjsubE,NB,1,2022
TIoBo0,RB,0.8333333333333334,2022
MPzCmT,RB,0.5,2021
4QLFuK,RB,1,2019
3ZwXWg,RB,1,2019
ZS2iUy,RB,1,2021
4iKSwN,NB,1,2019
ODA1zT,RB,1,2019
B1bdPN,NB,0.5,2019
IjROFj,NB,1,2019
4wbRXM,NB,1,2018
sLqWHw,RB,1,2021
2SvIoN,RB,0.5,2022
ecAPaK,RB,1,2021
sjs0Mg,RB,1,2022
ivNOIy,RB,1,2019
wwjEwb,RB,1,2019
fGDEep,RB,1,2020
1mhp2E,RB,0.75,2020
iitqJD,RB,0.3333333333333333,2019
KVhXMm,NB,0.5,2022
FwFSZu,RB,1,2018
cTc1Pc,NB,1,2021
UAUTap,RB,0.5,2019
j0lOGl,NB,1,2021
FIwRv3,NB,1,2021
ZSIqWg,RB,1,2020
XknIjb,RB,1,2022
UjlVgf,RB,1,2019
xKLSQI,RB,1,2019
APfmif,RB,1,2021
eQCQym,RB,0.6666666666666666,2021
eTzMDI,RB,1,2021
svRpKX,RB,0.5,2021
cnysra,RB,0.5,2020
hjOWaN,RB,0.8333333333333334,2022
xrlfdm,NB,0.5,2018
gZpDF0,NB,0.4166666666666667,2018
ssBSel,RB,0.08333333333333333,2018
MIpJFk,NB,0.9166666666666666,2019
2XDnid,RB,1,2022
ZwdE3w,RB,1,2021
zhfQlC,RB,0.5,2019
LHZgdR,RB,0.6666666666666666,2022
mpNEbZ,RB,1,2019
QULnDR,NB,0.25,2020
JhTOmL,RB,1,2021
lxZ4Gu,RB,0.5,2022
ZJmHwh,NB,1,2021
nXxi32,RB,0.5,2018
OhUhUK,RB,1,2021
uu2eeo,RB,0.4166666666666667,2021
uNdnOa,RB,0.5,2022
3QU2NT,RB,0.5,2022
CKU2pN,RB,0.4166666666666667,2022
YrlhWy,RB,1,2018
QAGNf4,RB,1,2021
VK1iyq,RB,1,2021
uKbz10,RB,1,2022
cqJkJm,NB,0.6666666666666666,2019
BxQOYI,RB,1,2021
1tQIoF,RB,0.5,2019
iYxcls,RB,0.5,2020
fFJwXp,NB,0.5,2021
lCaU3p,RB,0.5,2021
MOKpVx,RB,1,2021
ECCi0j,RB,1,2022
SY4d4R,RB,1,2020
DSgqDq,NB,0.5,2018
242cEv,RB,1,2019
QmaInl,NB,1,2021
d3wqZ4,RB,1,2021
XgFUWy,RB,1,2022
vPyeXT,RB,0.5,2022
vXns0w,NB,1,2019
aJYyg2,NB,1,2022
oMekFe,RB,0.5,2020
MvL0ET,RB,0.75,2018
bPZliH,RB,1,2022
k1uXdQ,NB,1,2021
rFGyOB,RB,1,2021
DZJPDH,NB,0.5,2022
m2PVUX,RB,1,2022
jWpWsq,RB,1,2019
1skpDF,RB,0.5,2020
Hobff0,RB,0.5,2019
RWjFuS,RB,1,2020
22yShT,RB,1,2019
IpJCBY,NB,1,2019
sZYHLx,RB,0.5,2022
Mp0SIQ,RB,1,2020
evbDHy,RB,1,2022
YA2zue,RB,1,2020
dJBkiP,RB,1,2018
ejO1Os,RB,1,2021
sfhCig,NB,1,2020
fA4qrZ,NB,0.75,2021
mIYDaO,NB,1,2020
C1aAlD,NB,0.75,2022
JbeMlu,RB,1,2021
OYZdVl,NB,1,2019
aLmZ43,RB,1,2020
aDVSCv,RB,1,2019
ZjIuqt,NB,0.5,2018
3tMulh,RB,0.75,2020
2gF0X4,RB,1,2020
3tiZXf,NB,1,2020
CUCjSD,RB,1,2018
ZSaOjh,NB,0.5,2018
bbtpya,NB,1,2018
1P0j1B,NB,0.5,2018
yH0eQx,RB,1,2019
3IerNo,RB,1,2020
tgicvq,RB,0.75,2022
KN3Qmm,NB,1,2018
c1v3RW,NB,1,2020
uWvVXB,NB,1,2021
t3wte2,RB,0.4166666666666667,2019
pd1x1N,NB,1,2019
eyqLhy,NB,1,2020
DUJcbi,RB,0.5,2018
iMEQHO,RB,0.5,2021
YZzpa4,RB,0.5833333333333334,2019
U3omqX,RB,1,2018
W0nZJt,RB,1,2020
isjiyw,RB,1,2022
WZJUpQ,NB,1,2022
nHKnSn,RB,0.5,2021
WIdujc,RB,1,2020
khsn0E,RB,1,2018
uHsJpj,NB,0.5,2021
ROgCEW,NB,1,2020
TU4hh3,RB,0.5,2018
pWk3lY,RB,1,2019
oltW2u,RB,0.5,2018
WWrZoL,NB,1,2021
VipAgf,RB,0.6666666666666666,2022
1uqzok,RB,1,2019
3I1YTM,RB,1,2019
pcW0JU,NB,1,2021
su3rF3,RB,1,2019
uPnNZt,NB,1,2020
fFCU0L,RB,1,2019
ijbnaV,NB,1,2018
FJP4G3,RB,1,2020
cpuydu,NB,0.4166666666666667,2022
ZXobFq,RB,0.5,2021
jgz3NX,RB,0.5,2022
jFYnlS,NB,1,2019
GWmxgy,RB,1,2020
AnmgAO,RB,1,2022
u1duTD,RB,0.8333333333333334,2022
0lkIT2,RB,0.5,2022
zjtcBx,NB,1,2022
M2pyAV,RB,1,2021
gOwcKg,RB,0.5,2021
tKxiyg,RB,0.5,2020
3BWKoZ,RB,1,2019
KgOdH3,RB,0.16666666666666666,2020
GHW3sB,RB,1,2022
GwVaEW,NB,1,2021
ETlcCw,NB,1,2022
Nk1ZeH,RB,1,2022
Enuauv,NB,0.5,2022
WPCpDI,RB,0.5,2018
iGALwL,NB,1,2022
aHu1kE,RB,1,2022
YuctrM,RB,1,2022
LtVSgQ,RB,0.75,2022
MzbTcq,RB,1,2018
VphOin,NB,1,2022
E2Mebr,RB,0.5,2022
FicRQp,NB,0.5,2018
y4NNgI,RB,0.5,2021
eOG0CG,RB,1,2018
dkgzEX,RB,1,2018
rp4jUG,RB,1,2022
rnnqLn,RB,0.5,2022
OsHs2S,RB,0.5,2022
DXyLXP,RB,1,2022
qgy0wM,RB,0.5,2021
CtKqFl,RB,1,2022
qnksdv,RB,1,2022
eAupA2,RB,1,2022
NXHG4T,NB,0.5,2022
2VeNXt,RB,1,2021
JqPG4K,NB,0.5,2021
SPm22E,RB,0.3333333333333333,2022
kSiXnU,RB,1,2022
YqRCaq,NB,0.9166666666666666,2022
u3IofV,RB,1,2019
gxhqJV,RB,0.5,2021
AqrkwS,RB,0.5,2020
XOAbEj,NB,0.5,2022
MLwm2s,NB,0.8333333333333334,2022
jY4MTH,RB,0.5,2022
0jVuVC,RB,1,2022
V3Pw01,RB,0.6666666666666666,2021
LrrOFk,RB,1,2022
xlQtg4,RB,1,2021
JOxnSB,NB,1,2020
IBGwsn,RB,0.5,2021
MuZEKK,RB,1,2020
KW4q12,NB,1,2022
mmVtsP,NB,0.16666666666666666,2020
V4OZqx,RB,0.5,2022
3LnkI3,RB,0.8333333333333334,2020
IKkqz4,RB,1,2018
WrClCz,RB,0.5,2021
MoGjBe,NB,0.5,2020
fvImii,NB,1,2018
LAB4Yj,RB,1,2021
bszIVq,RB,0.5,2019
uebNKV,NB,1,2019
z2OiFe,RB,0.5,2021
vCwBGa,RB,0.5,2022
bMGCJj,RB,1,2018
0TdyAd,NB,1,2019
mDCnGR,RB,1,2022
HkSfqW,RB,1,2020
PTsEyX,RB,0.5,2018
gEFV1E,NB,1,2021
rDVcwt,RB,0.8333333333333334,2021
V1dUos,NB,0.5,2020
RQgyRT,RB,1,2018
BfblMb,RB,1,2019
Ftcoxz,RB,1,2021
GMHjRG,NB,1,2022
ZHxhzq,RB,1,2021
nvLtC1,RB,1,2021
